7,8,9,14,25,33
4,7,24,28,36,40
3,4,10,24,33,34
23,28,32,35,39,40
7,12,20,33,38,41
4,5,12,24,26,27
5,7,23,27,31,34
19,26,28,35,38,43
3,5,9,11,28,31
1,3,7,20,22,34
12,13,29,30,36,42
4,18,20,32,34,44
3,16,17,24,26,41
3,8,11,15,18,43
3,15,25,35,37,45
3,9,18,35,38,41
6,9,10,24,40,44
6,13,17,28,32,42
5,9,15,16,22,32
6,16,29,31,41,44
8,19,32,33,41,42
5,28,30,35,36,45
4,12,16,22,24,33
4,5,18,28,31,32
7,13,17,20,42,45
4,6,7,29,30,37
3,7,9,13,26,39
13,22,33,37,39,41
12,13,16,17,22,41
3,4,9,19,20,25
5,14,21,28,32,42
1,6,7,20,28,35
1,7,8,19,24,39
5,6,24,26,35,36
2,24,31,32,40,41
4,10,20,25,29,35
2,16,27,35,39,45
2,6,11,27,32,42
18,23,27,28,39,45
5,7,13,15,23,30
1,6,15,27,29,40
12,14,21,25,32,33
3,14,23,25,32,41
5,14,21,26,29,38
3,4,18,19,28,32
11,15,16,17,22,24
10,29,31,32,44,45
3,6,16,28,33,42
9,14,17,23,26,32
3,4,25,36,40,45
1,2,3,18,26,34
6,8,13,32,39,45
9,26,28,32,35,43
4,11,12,15,20,42
15,16,22,24,27,33
6,16,17,34,38,40
2,9,10,19,29,40
4,27,33,34,41,45
2,15,23,28,33,34
7,11,13,15,22,27
3,9,15,18,26,29
2,7,17,23,39,43
4,9,20,22,32,37
2,7,9,32,36,43
8,27,30,40,42,43
2,8,18,26,35,43
8,11,16,33,38,45
1,8,11,17,32,34
7,8,9,22,25,37
6,27,32,33,38,40
3,20,22,27,31,33
8,22,25,26,32,45
26,31,32,37,39,41
3,7,25,27,31,41
1,3,30,33,37,43
9,14,15,17,31,42
11,12,14,24,31,44
2,4,8,14,35,43
13,22,30,34,35,45
3,15,23,26,38,40
2,17,19,22,34,38
6,13,22,25,36,41
3,12,30,34,37,40
9,10,12,28,32,40
1,12,14,30,35,40
1,16,23,29,33,37
1,10,11,20,32,39
3,21,22,32,36,40
7,12,28,32,34,39
1,18,26,27,32,42
3,6,10,20,28,33
7,10,12,35,37,38
10,13,14,24,26,33
10,23,25,32,34,44
8,9,18,28,40,44
3,4,28,30,31,39
13,23,25,29,36,38
11,14,26,29,35,43
1,5,19,23,26,30
1,4,5,6,7,25
3,10,13,20,24,45
12,14,17,39,40,45
7,8,24,26,41,45
3,8,36,40,43,44
2,18,29,30,32,43
9,19,26,28,31,42
2,19,23,37,42,44
9,15,17,21,33,36
3,4,5,16,17,20
8,17,24,28,29,40
1,9,23,28,41,43
9,13,15,16,24,33
10,11,23,27,29,37
1,4,19,22,30,33
12,16,20,25,32,36
12,15,28,29,32,43
20,21,28,29,35,37
12,16,23,30,38,43
4,9,10,12,13,32
3,6,16,27,32,39
20,23,28,38,43,45
8,15,26,28,37,44
5,6,8,10,17,30
6,8,29,30,34,36
8,9,18,39,41,45
27,29,36,41,44,45
15,29,37,42,43,45
7,10,22,24,27,43
2,6,13,21,28,37
10,18,26,31,32,37
2,3,6,29,33,40
14,16,28,29,36,42
10,17,23,24,34,42
1,12,25,35,37,45
12,26,36,38,41,45
9,19,30,34,35,42
2,11,14,22,23,44
20,21,22,24,30,43
1,18,22,23,30,32
14,16,24,30,31,45
2,15,16,31,37,45
5,8,15,26,40,42
4,8,12,18,24,39
8,12,20,23,37,42
8,10,14,23,43,44
1,10,24,25,39,45
9,13,14,29,39,44
1,4,5,11,15,33
2,6,9,17,35,38
3,10,23,27,28,41
22,24,27,34,35,44
16,23,37,40,44,45
6,7,18,27,33,38
1,9,20,24,29,31
10,14,16,22,35,44
1,7,10,12,21,24
12,19,22,26,35,37
6,7,13,24,27,38
9,10,15,26,31,38
3,14,26,27,41,42
13,14,22,33,34,43
12,21,23,34,38,44
2,4,9,14,41,44
20,25,29,32,37,44
9,10,29,31,38,43
9,10,17,18,28,40
6,15,17,18,40,43
15,16,17,20,21,25
15,16,35,38,41,42
8,9,14,26,27,34
8,12,21,24,36,44
3,11,20,29,39,44
19,27,28,34,35,44
13,16,22,26,29,36
4,7,8,12,14,44
4,15,24,27,39,41
8,9,34,39,41,45
4,27,29,30,39,42
4,10,13,20,26,30
21,26,30,32,35,42
1,8,13,24,33,37
12,25,28,39,41,43
3,7,34,35,36,39
8,11,15,22,24,25
14,20,24,26,31,36
6,7,30,32,41,44
3,9,12,16,19,27
9,10,25,36,38,40
8,11,33,35,38,42
12,23,24,31,34,43
12,17,19,30,39,44
1,15,16,19,22,42
1,2,10,17,24,41
9,20,22,27,40,45
9,13,19,21,27,29
8,12,18,24,25,44
1,14,18,27,30,40
5,11,16,19,27,33
14,23,32,38,44,45
3,24,28,37,40,42
5,28,32,33,34,43
2,3,19,31,34,39
4,8,22,25,26,31
3,13,19,29,40,43
2,6,13,30,35,44
3,7,20,31,39,43
10,18,25,30,33,41
1,4,10,21,32,44
5,6,11,19,27,44
20,28,30,32,40,41
3,8,27,32,42,43
12,16,32,37,42,45
1,5,16,29,35,39
5,8,9,32,33,35
6,17,20,24,25,34
12,25,26,27,29,35
8,13,28,29,31,40
16,20,23,33,37,44
3,10,11,13,28,43
6,14,30,37,42,43
1,6,10,12,33,34
2,6,21,27,34,45
7,12,17,27,37,45
1,6,18,22,31,33
9,10,12,14,44,45
4,17,18,24,36,41
5,13,16,31,34,39
1,7,16,18,21,22
11,19,27,35,37,38
7,8,21,30,33,44
2,10,17,21,25,45
12,14,18,23,28,37
4,6,16,34,36,43
17,23,24,30,32,34
1,17,23,24,30,44
8,12,19,24,35,44
7,8,29,34,37,41
4,15,16,19,27,39
3,10,25,36,39,42
5,7,18,29,32,38
21,22,23,26,28,34
7,13,17,18,32,37
19,23,24,38,39,41
3,4,5,7,20,33
1,14,22,27,32,37
3,11,13,15,39,40
4,7,11,18,23,36
14,17,26,34,40,44
5,14,23,27,31,45
2,11,15,29,32,44
2,7,11,18,20,24
1,12,31,32,38,43
9,26,32,35,37,43
4,6,16,18,24,38
14,26,32,33,36,37
10,13,26,34,37,45
5,13,26,29,33,41
6,7,9,14,28,44
14,16,19,22,39,41
7,30,31,36,38,39
8,18,21,32,35,36
4,9,24,26,29,33
1,3,4,27,33,35
5,8,16,19,22,40
15,18,20,29,30,41
2,17,34,40,43,44
2,5,7,19,27,40
2,14,19,23,40,41
1,3,6,12,16,42
1,4,6,23,30,45
5,11,15,20,21,26
3,15,23,30,33,37
15,26,31,39,43,44
7,11,21,22,25,37
2,5,10,25,28,42
11,27,28,31,36,37
13,33,34,35,36,39
7,8,14,33,38,40
3,5,26,31,35,41
10,22,33,37,43,45
4,30,31,32,34,38
32,30,38,4,34,31
1,9,19,34,39,43
43,39,9,1,34,19
5,6,26,34,35,42
42,35,6,26,34,5
6,17,20,26,34,36
34,17,6,26,20,36
2,9,10,14,29,40
9,14,29,10,2,40
2,12,15,33,34,45
12,2,33,45,34,15
9,17,26,33,35,36
26,33,35,36,9,17
1,17,24,25,26,31
26,1,24,25,31,17
23,27,36,39,40,43
36,23,39,43,27,40
7,9,18,21,24,44
21,44,9,18,7,24
2,3,13,30,35,40
13,2,35,3,40,30
23,25,28,30,40,44
44,23,40,28,30,25
2,10,12,22,25,34
2,12,25,34,22,10
5,25,31,36,41,43
25,43,36,41,5,31
1,15,24,33,34,44
24,33,15,44,34,1
3,4,13,16,19,43
43,19,3,16,4,13
13,16,18,29,39,45
18,39,13,16,29,45
4,12,22,24,37,42
12,42,22,37,4,24
4,11,18,30,42,43
11,42,30,43,18,4
6,25,33,38,44,45
33,25,44,38,6,45
6,12,13,21,22,40
40,21,6,13,22,12
1,13,24,30,36,38
38,24,13,36,30,1
10,13,31,39,44,45
10,13,39,44,45,31
3,23,25,26,28,44
23,26,25,44,28,3
12,15,16,22,29,36
12,36,16,22,15,29
3,7,10,29,32,42
3,42,29,7,10,32
1,3,9,39,42,43
1,3,39,9,42,43
7,10,32,33,39,43
7,39,43,10,33,32
3,9,26,36,38,44
36,9,26,3,38,44
16,20,26,34,37,43
26,37,20,16,34,43
3,7,11,28,35,36
35,7,11,28,3,36
2,11,12,13,24,26
2,26,24,12,13,11
5,6,22,32,42,43
5,43,22,6,32,42
10,12,21,24,36,42
36,42,24,10,21,12
8,18,25,30,43,45
25,8,30,43,45,18
2,4,12,14,24,40
12,2,24,40,14,4
3,6,10,12,19,38
6,38,3,19,10,12
1,2,10,11,15,16
10,11,2,16,1,15
3,19,23,35,43,44
43,19,35,44,3,23
2,13,33,37,41,45
2,41,13,45,37,33
8,10,19,22,34,44
22,19,44,8,10,34
2,10,15,19,37,41
19,41,37,2,15,10
3,16,19,22,23,28
28,16,22,3,23,19
1,2,10,26,27,34
10,34,1,26,27,2
2,4,9,11,17,24
17,11,4,2,24,9
6,17,34,39,40,43
17,43,39,40,6,34
1,18,21,24,27,45
18,24,27,21,1,45
3,8,20,37,38,44
37,20,8,44,38,3
3,13,17,20,28,29
3,28,20,29,13,17
21,22,25,28,41,45
21,28,41,22,45,25
3,11,17,25,28,42
17,25,11,3,42,28
4,16,19,32,36,37
19,36,32,4,37,16
12,17,20,22,27,44
27,44,20,22,12,17
9,14,20,25,37,42
25,9,37,20,14,42
6,18,19,20,24,26
20,6,18,24,26,19
7,8,22,24,29,41
8,29,41,24,22,7
1,2,9,24,35,37
9,2,35,37,1,24
17,20,22,25,32,39
17,25,22,32,39,20
15,19,23,29,34,39
34,39,15,23,19,29
13,15,27,35,36,38
27,15,13,38,35,36
10,16,33,38,40,41
38,33,10,40,41,16
2,5,13,15,19,26
19,13,2,5,15,26
7,9,18,22,31,44
22,9,31,44,7,18
4,16,21,22,29,42
29,22,21,16,42,4
8,13,14,25,34,39
39,8,13,34,14,25
2,5,14,20,33,43
14,43,20,2,5,33
2,8,9,16,32,44
2,9,8,16,44,32
15,24,25,32,38,41
38,41,24,25,32,15
4,10,21,37,40,43
37,21,43,40,4,10
3,5,6,33,36,44
3,5,33,6,36,44
4,6,24,26,28,42
4,26,24,28,42,6
2,18,21,22,29,40
2,29,40,18,22,21
5,9,24,25,31,45
9,24,5,45,31,25
2,17,24,33,38,43
2,43,24,17,33,38
2,11,16,18,28,43
43,2,11,28,18,16
1,14,26,28,30,35
14,26,28,1,30,35
4,6,8,11,38,43
43,38,4,8,11,6
8,15,16,18,21,29
8,21,16,18,29,15
6,15,21,34,38,42
34,6,21,38,42,15
6,13,14,24,27,44
44,14,24,6,27,13
9,11,15,17,30,43
17,9,30,43,11,15
8,16,19,26,35,40
8,40,35,26,16,19
14,17,27,32,34,41
34,17,27,14,41,32
7,10,16,17,39,43
16,10,39,7,43,17
2,3,14,25,38,41
38,41,2,3,25,14
10,22,25,31,36,39
36,31,10,39,25,22
5,6,17,22,24,35
17,5,35,6,22,24
4,25,29,33,34,44
29,4,34,44,33,25
8,17,24,34,37,38
8,24,17,34,38,37
4,9,11,17,31,33
4,31,17,33,11,9
25,32,37,41,42,45
37,41,25,42,45,32
4,12,14,22,32,44
14,12,4,22,32,44
2,6,9,20,24,33
20,33,24,6,2,9
1,7,17,31,37,45
45,31,1,37,17,7
3,24,27,31,36,43
36,3,43,24,31,27
2,8,9,14,32,42
14,8,32,9,42,2
5,21,24,31,35,40
5,40,31,24,35,21
2,3,23,31,32,36
3,36,23,2,32,31
7,10,11,21,26,35
26,7,35,10,11,21
1,5,11,16,38,44
11,38,44,16,5,1
13,19,25,26,39,45
39,13,19,25,26,45
6,11,14,20,30,42
20,11,30,6,14,42
2,16,23,28,33,44
28,2,44,23,16,33
5,18,23,32,35,40
35,32,23,18,40,5
1,7,10,26,33,42
1,26,10,7,33,42
13,16,18,33,36,38
18,13,36,16,38,33
5,19,28,36,37,38
5,37,19,36,38,28
10,11,22,27,36,39
36,27,39,10,11,22
1,18,19,29,33,41
33,18,19,41,1,29
14,20,21,30,31,37
31,20,21,30,37,14
3,15,21,39,40,43
21,39,3,40,43,15
3,8,13,18,22,27
18,13,3,27,8,22
6,9,13,36,40,42
6,42,13,40,9,36
7,10,26,31,38,42
26,31,42,10,7,38
4,20,23,29,31,40
23,31,29,40,20,4
1,6,15,29,33,35
29,33,35,15,1,6
16,29,31,36,40,44
40,16,44,36,29,31
2,18,27,28,37,38
2,27,37,18,28,38
4,11,26,35,36,42
26,36,35,42,4,11
4,13,14,25,29,38
29,14,4,38,13,25
4,23,31,32,36,45
4,45,23,32,31,36
7,19,24,31,37,44
37,19,44,7,31,24
8,9,10,27,34,39
39,8,34,27,10,9
9,10,15,16,32,34
10,16,9,34,15,32
17,29,34,35,36,45
29,36,45,34,17,35
1,7,8,25,37,39
37,25,7,1,8,39
10,18,25,38,39,41
41,18,10,38,39,25
2,4,9,13,15,28
28,9,4,2,13,15
6,27,37,38,41,44
41,27,37,38,44,6
3,9,12,17,21,44
44,21,3,12,9,17
7,19,32,34,35,36
34,19,32,36,7,35
3,6,12,18,22,27
22,12,18,27,3,6
6,21,30,37,38,45
37,21,38,30,45,6
19,24,35,40,42,45
19,45,24,35,42,40
6,11,23,28,33,36
6,11,23,36,33,28
5,8,24,34,35,36
8,34,24,5,35,36
15,19,34,37,41,44
15,19,34,44,41,37
10,14,21,24,38,44
44,24,10,14,21,38
11,13,17,21,22,33
22,21,33,11,17,13
19,21,27,37,39,42
39,19,42,37,21,27
4,7,9,10,23,30
7,4,30,9,23,10
4,19,28,35,38,45
45,38,19,35,4,28
16,18,25,28,39,42
18,39,16,42,28,25
7,9,10,11,17,25
11,25,9,10,17,7
2,3,6,31,40,42
40,6,2,3,42,31
26,27,30,32,38,40
38,32,27,26,30,40
5,16,17,21,23,28
28,17,5,16,21,23
20,25,28,29,39,42
42,25,39,29,28,20
6,9,19,21,22,24
24,6,22,21,9,19
1,5,6,12,41,44
44,41,12,6,1,5
2,5,7,12,13,23
13,5,23,7,2,12
5,14,15,32,38,43
15,38,14,43,5,32
2,3,6,31,41,44
6,2,44,41,31,3
1,15,17,20,25,42
1,15,25,20,17,42
5,17,27,37,41,43
41,5,17,37,27,43
4,5,13,19,31,37
19,31,13,5,4,37
8,16,21,23,32,43
43,32,21,16,23,8
2,16,17,33,35,45
2,33,35,45,16,17
9,10,14,18,24,26
24,9,18,26,14,10
4,13,21,24,32,45
13,45,24,4,21,32
5,8,14,24,39,44
39,14,8,44,24,5
6,8,10,32,44,45
6,44,8,45,32,10
9,19,20,21,23,44
19,9,23,44,21,20
11,12,24,26,37,43
37,43,11,26,12,24
6,19,30,31,36,41
41,36,31,30,6,19
6,14,16,42,43,44
14,16,44,6,43,42
1,20,24,26,30,35
20,1,30,35,26,24
2,5,20,24,27,34
34,20,24,2,27,5
7,10,12,23,39,40
7,10,23,40,12,39
26,27,32,34,37,43
26,32,37,34,27,43
1,30,39,41,43,45
30,45,39,41,1,43
2,3,5,16,21,41
5,21,16,3,2,41
4,9,13,15,22,44
9,13,22,15,4,44
10,23,25,26,27,40
27,40,26,10,25,23
2,10,15,27,28,34
10,34,2,28,27,15
31,32,35,36,38,43
31,43,35,32,36,38
1,9,10,22,25,32
9,10,22,1,32,25
3,6,15,29,30,38
30,38,29,3,6,15
1,13,18,29,30,33
18,33,13,1,30,29
13,19,22,30,42,45
19,42,45,30,22,13
13,17,20,23,32,34
23,13,20,17,34,32
2,10,13,21,31,34
2,21,10,31,13,34
8,9,16,24,27,34
24,27,9,8,34,16
2,7,17,21,26,41
21,41,26,2,7,17
2,8,15,17,32,45
2,32,17,15,8,45
8,9,12,23,35,37
23,12,35,8,37,9
3,4,5,13,15,34
5,34,15,4,13,3
6,9,18,19,22,28
22,9,19,28,6,18
9,17,18,21,35,42
18,35,17,42,9,21
13,20,22,28,36,37
22,13,28,36,20,37
6,12,16,17,19,29
19,6,16,12,17,29
3,5,19,34,41,42
5,34,3,41,19,42
9,15,17,20,24,35
15,9,17,24,20,35
6,10,21,28,30,31
10,6,21,28,30,31
11,29,31,34,39,41
29,41,11,31,39,34
6,11,15,17,22,24
17,15,11,6,22,24
4,14,16,18,29,42
14,42,29,4,18,16
7,15,18,24,37,43
15,37,43,24,7,18
1,7,9,32,34,43
1,32,9,43,7,34
1,5,19,21,38,39
39,5,1,19,21,38
2,5,17,19,37,45
5,19,37,17,45,2
12,29,30,35,37,44
30,37,35,44,29,12
3,9,14,33,41,44
3,9,14,33,44,41
4,13,15,30,36,38
36,15,4,38,30,13
1,16,25,30,38,44
16,30,1,25,38,44
8,18,23,24,29,37
8,24,29,23,18,37
13,23,31,37,40,45
45,31,37,40,23,13
7,24,27,40,43,44
40,43,44,27,24,7
9,15,19,27,30,33
15,33,9,19,30,27
1,5,18,24,39,40
5,1,40,18,39,24
4,10,16,17,27,39
17,10,16,4,27,39
19,26,27,30,31,43
19,43,31,26,27,30
9,19,23,26,27,32
23,32,9,26,27,19
8,13,14,17,32,41
8,13,32,41,14,17
6,10,37,40,41,42
41,42,10,40,37,6
14,22,31,36,37,39
37,22,39,36,14,31
28,30,34,38,42,43
43,42,34,38,30,28
8,16,33,35,42,44
16,8,42,44,35,33
14,20,24,28,30,39
24,30,14,28,20,39
8,12,20,22,24,40
12,8,24,40,22,20
7,13,18,25,33,44
44,33,7,13,18,25
2,3,5,10,14,43
14,3,43,2,10,5
2,25,29,31,34,42
34,2,42,25,29,31
1,24,27,28,42,43
1,42,28,24,27,43
5,9,32,33,41,45
45,33,9,41,32,5
2,31,32,35,40,43
31,32,40,43,2,35
13,14,20,23,26,34
26,23,13,14,34,20
2,10,14,20,33,35
33,10,20,2,14,35
6,16,27,30,35,36
6,27,30,35,16,36
5,21,22,29,32,41
21,22,41,32,5,29
10,12,16,20,30,33
33,10,20,16,30,12
5,7,16,21,24,28
24,21,28,16,7,5
4,9,10,18,28,34
10,9,28,18,4,34
8,28,34,35,41,44
44,34,28,41,35,8
5,6,18,19,26,42
18,6,19,26,42,5
8,11,15,20,23,30
30,23,8,20,11,15
17,20,22,23,27,35
27,22,17,20,35,23
6,12,17,24,27,30
12,24,6,27,17,30
5,7,15,17,25,31
7,25,17,15,31,5
7,8,9,17,23,43
7,23,17,9,8,43
8,16,24,27,39,40
8,40,27,39,16,24
3,5,17,21,25,43
43,25,17,5,3,21
11,15,34,36,40,43
11,15,40,43,36,34
7,15,21,28,35,39
15,35,21,7,39,28
11,12,22,28,34,45
22,45,12,34,28,11
11,16,17,18,27,36
17,16,11,36,18,27
20,23,26,27,36,42
23,26,36,20,27,42
4,8,27,34,36,44
4,36,8,34,27,44
4,20,30,32,40,41
32,41,4,30,20,40
11,16,26,35,36,39
35,26,16,36,39,11
1,15,20,32,35,45
32,15,45,35,1,20
4,13,16,19,29,38
4,38,13,29,19,16
7,9,10,11,18,45
11,18,9,10,7,45
9,10,31,42,44,45
45,44,42,9,31,10
1,7,20,34,35,44
7,34,1,35,20,44
4,14,21,38,41,42
41,4,42,38,14,21
4,7,13,31,34,41
41,7,31,4,34,13
12,13,25,27,30,45
25,27,12,13,45,30
7,9,12,27,28,39
39,9,27,28,7,12
11,16,20,31,40,43
43,11,16,20,31,40
3,15,18,22,27,28
3,27,18,22,28,15
16,24,25,26,27,44
44,26,24,25,16,27
11,24,31,38,41,43
24,41,38,43,11,31
2,8,11,13,29,31
29,8,11,13,31,2
1,6,21,23,40,41
6,21,40,23,1,41
14,21,35,39,42,44
39,21,35,42,44,14
2,9,16,22,24,43
24,9,43,2,22,16
5,8,21,23,24,38
38,8,23,24,5,21
4,16,19,21,30,35
4,16,19,30,21,35
2,10,16,37,43,44
37,44,16,2,43,10
10,14,15,16,25,42
16,14,15,42,10,25
3,9,10,11,13,41
13,41,9,3,10,11
6,16,22,25,30,38
30,38,25,22,6,16
3,19,26,40,43,45
40,43,26,45,3,19
25,26,27,28,37,43
27,26,37,25,43,28
11,12,14,27,34,44
34,14,27,11,44,12
3,4,6,11,35,45
4,3,35,6,45,11
1,2,9,19,27,43
43,19,1,27,2,9
1,5,11,15,39,45
39,1,5,15,11,45
12,21,28,29,32,40
28,12,29,32,21,40
6,22,27,36,42,43
6,42,43,22,36,27
17,27,28,30,39,41
30,28,39,27,41,17
1,10,17,20,26,41
1,10,20,41,26,17
8,10,12,38,39,45
8,39,12,10,38,45
7,11,14,32,36,39
11,7,14,32,39,36
7,17,28,33,36,45
33,17,45,7,36,28
1,18,20,26,33,36
20,33,36,18,1,26
1,22,27,33,40,44
22,33,1,44,27,40
2,6,13,23,27,39
13,6,23,39,27,2
1,4,8,28,34,43
8,4,28,1,43,34
10,16,19,25,31,40
10,40,31,25,19,16
1,31,37,40,42,45
37,42,31,1,45,40
1,13,17,30,31,33
33,13,31,1,17,30
16,17,21,28,40,42
21,42,17,28,40,16
2,3,20,22,38,41
22,41,38,2,3,20
